"","text","favoriteCount","replyToSN","created","replyToSID","id","replyToUID"
"454","Politi og Brann er på stedet. Ingen personskader. BKK må frem og sikre stolpen.",0,"politivest",2017-11-23 17:36:08,"933744817745653760","933751028910055424","916215618612973568"
"455","Politi har avsluttet. Ingen personskade. Ikke store materielle skader. Ingen trafikk blir hindret.",0,"politivest",2017-11-23 17:29:09,"933742802592247812","933749273665171456","916215618612973568"
"456","1808: Fv 57, Knarvik, Isdalsgardane, Nordhordland: Et vogntog skal stå fast i ene kjørefelt. Utl. kjøretøy. Mulig å… https://t.co/NgBjgY1zdJ",0,NA,2017-11-23 17:22:33,NA,"933747611177308160",NA
"457","1801: Titlestadvegen, Fana, Bergen: Bil kjørt ut av vegen og inn i en lyktestolpe. IKKE meldt personskade. 3 i bile… https://t.co/IePAZRDLJ6",1,NA,2017-11-23 17:11:27,NA,"933744817745653760",NA
"458","1753: Ture Nermans vei, Fyllingsdalen, Bergen: Bil har snurret på glatt føre. Havnet i grøften. Ingen personskader.… https://t.co/20NYAyL8Bm",1,NA,2017-11-23 17:03:26,NA,"933742802592247812",NA
"459","E16 Bulken: meldt om takplate i vegbana, køyr aktsomt. Vegstellet på veg for å fjerne plata.",0,NA,2017-11-23 15:57:02,NA,"933726089008041984",NA
"460","Voss, Palmafossen; trafikkulykke, bil mot melketankbil. Naudetatane på staden, ikkje meldt om alvorlige steder.",1,NA,2017-11-23 15:15:15,NA,"933715576442191872",NA
"461","Bergen: bilen på Nye Nygårdsbro fjerna. Men ny bil med problem i Fløyfjellstunnelen retn Dnm.plass, politi og bergar på veg.",0,NA,2017-11-23 15:12:55,NA,"933714987570343936",NA
"462","Bergen: bil med naudljosa tende står på Nye Nygårdsbro, lagar kø. Næraste bilbergar er i Åsane. Politipatrulje på v… https://t.co/rOfIctlsIt",1,NA,2017-11-23 14:38:47,NA,"933706400185929728",NA
"463","RV7 nesten på toppen av Måbødalen: trailer på tvers, sperrar vegen. Politi på veg.",0,NA,2017-11-23 11:58:32,NA,"933666070371733506",NA
"464","Åsane i Bergen 0750: en mann pågrepet av ansatte i møbelbutikk under oppbygging. Utført skadeverk ila natten: hoppe… https://t.co/Mgy3H4Zluz",0,NA,2017-11-23 09:15:50,NA,"933625123940204544",NA
"465","Rv 13 Lausasteinen, raser fortsatt, vegen stengd, entreprenør på veg.",0,NA,2017-11-23 07:28:19,NA,"933598068359954432",NA
"466","RV13 Lausasteintunnelen langs Sandvinvatnet Odda; steinras, to bilar skal være tatt, naudetatane på veg. Ikkje meld… https://t.co/8YxisFG3qu",0,NA,2017-11-23 07:11:46,NA,"933593903386845184",NA
"467","FV7 over Kvamskogen - Politiet og vegtrafikksentralen har etablert kontrollpunkt ved Trengereid og Norheimsund. Tun… https://t.co/kmwAFswPvZ",7,NA,2017-11-22 19:56:03,NA,"933423854906740737",NA
"468","Måbødalen, Hardanger: melding om vogntog som står på tvers i veien øverst i Måbødalen. Sperrer veien i begge retnin… https://t.co/xWe5950dSu",0,NA,2017-11-22 19:52:39,NA,"933422999633584128",NA
"469","En person kjørt Voss sjukehus. Ett kjørefelt er åpent.",1,"politivest",2017-11-22 19:02:35,"933396639741595652","933410398128222208","916215618612973568"
"470","Jenten ble kjørt til legevakten - politiet oppretter sak, beslag av førerkort i saken. Forholdet skal ha skjedd i gangfelt.",1,"politivest",2017-11-22 19:00:04,"933386713312972800","933409765841096704","916215618612973568"
"471","Vinjedalen, Voss - Meldt om trafikkulykke.  Bil har kjørt utfor veien, en buss stanset for å hjelpe, kom så en bil… https://t.co/J1HH6bBwIQ",2,NA,2017-11-22 18:07:55,NA,"933396639741595652",NA
"472","Danmarksplass - meldt om to damer som har slått til en vekter på stedet. Politiet har kontroll. Begge blir transportert inn til arrest.",3,NA,2017-11-22 17:42:44,NA,"933390304694145024",NA
"473","Vestkanten, Bergen - Jente påkjørt - er oppegående, klager over vondt i låret og albuen. Nødetater er på vei.",1,NA,2017-11-22 17:28:28,NA,"933386713312972800",NA
"474","Tokagjel rv 7, Kvam, Hordaland: melding om flere vogntog som ikke kommer seg opp bakken fra Norheimsund-siden. Snøv… https://t.co/EEZ0W0wVUa",1,NA,2017-11-22 15:18:25,NA,"933353984135516162",NA
"475","Meldt fra rådgivende biologer: De har hatt dykkere i Angedalselven. Dykket fra sykehuset og ned til ""sandløpet"" (tr… https://t.co/KkMiMKWQhP",3,"politivest",2017-11-22 14:11:31,"933332230855897088","933337147821690880","916215618612973568"
"476","Nødetatene søker langs elven, og luftambulansen vil ta en tur fra luften og se om det kan observeres noe. Ingen nye opplysninger.",2,"politivest",2017-11-22 13:51:58,"933329368264429568","933332230855897088","916215618612973568"
"477","Beboere langs elven har også observert et par dykkere som har snorklet i elven. Så langt uvisst om det er en av dem.",0,"politivest",2017-11-22 13:40:36,"933329016748113920","933329368264429568","916215618612973568"
"478","1418: Angedalselva, Førde: En passasjer på forbipasserende buss skal ha observert en person i elven. Nødetater er i… https://t.co/TiFeGMsFGK",1,NA,2017-11-22 13:39:12,NA,"933329016748113920",NA
"479","LASTEBILEN ER TILBAKE PÅ VEIEN. Vegen åpnes i dette øyeblikk.",2,"politivest",2017-11-22 13:32:23,"933324160956235776","933327300090847232","916215618612973568"
"480","Vegen er fremdeles stengt. Trafikken blir sluppet igjennom med ulike mellomrom. Berging pågår fremdeles.",0,"politivest",2017-11-22 13:19:54,"933274415617454080","933324160956235776","916215618612973568"
"481","Trafikken går som normalt.",0,"politivest",2017-11-22 13:15:05,"933322455724253186","933322946713661440","916215618612973568"
"482","Vegtrafikksentralen melder at de først vil få geolog til stedet i morgen tidlig, torsdag 23/11. Vegen blir forblir stengt.",0,"politivest",2017-11-22 13:14:38,"933309319671631872","933322835115814912","916215618612973568"
"483","1402: Sotrabroen, Hordaland: Noen blå plasttønner er falt av kjøretøy og blåser litt frem og tilbake på broen. Poli… https://t.co/5FHzs3H4DB",0,NA,2017-11-22 13:13:08,NA,"933322455724253186",NA
"484","Vogntog er ute og plassert på en parkeringslomme. Vegen er åpen for normal ferdsel.",1,"politivest",2017-11-22 12:46:56,"933304277354930177","933315862936907776","916215618612973568"
"485","1320: Adolph Bergs vei, Bergen: Mann (58) blir fremstilt legevakt for blodprøve. Mist for å ha kjørt bil i ruspåvir… https://t.co/g2mOvndXPH",1,NA,2017-11-22 12:29:49,NA,"933311554216394752",NA
"486","1247: Fv 313, Mæstad, Evanger, Voss: Noen store steinblokker har falt ut i vegen mellom Mæstad og Fasteland. INGEN… https://t.co/dGZpWOSuCS",2,NA,2017-11-22 12:20:56,NA,"933309319671631872",NA
"487","Bergingsbil er kommet til stedet. Repr. fra Statens vegvesen har møtt, og kontrollerer dekk og kjettinger.",2,"politivest",2017-11-22 12:00:54,"933269966614335490","933304277354930177","916215618612973568"
"488","Patruljen melder at vogntoget er slept ut av vegen av annen lastebil. Trafikken går nå i begge retninger.",0,"politivest",2017-11-22 11:12:44,"933284291844374529","933292154734174209","916215618612973568"
"489","Politi på stedet. VEGEN VESTOVER ER ÅPEN. Manuell dirigering. Viking er rekvirert.",0,"politivest",2017-11-22 10:41:29,"933281769750695936","933284291844374529","916215618612973568"
"490","Patrulje er på veg frem til stedet. Er og har vært passasje på stedet. Skal visstnok være et vogntog igjen i bakkene.",0,"politivest",2017-11-22 10:31:28,"933262570550468608","933281769750695936","916215618612973568"
"491","Tungbilberger er på veg fra Voss. Ankommer ca 1300.",0,"politivest",2017-11-22 10:02:14,"933261469524750336","933274415617454080","916215618612973568"
"492","Bergingsbil ankommet og tar med seg begge bilene. IKKE personskader.",0,"politivest",2017-11-22 09:57:50,"933265692496773122","933273307834707968","916215618612973568"
"493","Patruljen er på stedet. Tungberger blir sendt fra Sogn.  Vogntog er dårlig skodd for føre. Manuell dirigering.",2,"politivest",2017-11-22 09:44:34,"933254244739686400","933269966614335490","916215618612973568"
"494","Airbager er utløst, og ingen av bilene skal være kjørbare. Bergingsbil blir rekvirert.",0,"politivest",2017-11-22 09:27:34,"933261104750379010","933265692496773122","916215618612973568"
"495","Politiet ikke kommet til stedet enda, grunnet manuell dirigering i Tokagjelet. Ikke mottatt henvendelser på operasj… https://t.co/iYOGJnQOXg",0,"politivest",2017-11-22 09:15:10,"933247607257702401","933262570550468608","916215618612973568"
"496","Vogntoget havnet i grøften, grunnet møte med annet vogntog. Trenger hjelp til å komme opp. Dekk og kjettinger er fu… https://t.co/4MtGxv5nMg",0,"politivest",2017-11-22 09:10:48,"933258934995095553","933261469524750336","916215618612973568"
"497","1000: Hausdalsvegen, Kalandseid, Bergen kommune: Trafikuhell, Kollisjon mellom to kjøretøy. Kun førere i bilene. IN… https://t.co/DD2diIY2mv",0,NA,2017-11-22 09:09:21,NA,"933261104750379010",NA
"498","0909: Rv 7, Tokagjelet, Norheimsund, Kvam: Dansk reg. vogntog står fast på veg opp mot Kvamskogen, retning Bergen.… https://t.co/tNVNC406xB",0,NA,2017-11-22 09:00:43,NA,"933258934995095553",NA
"499","0914:  Rv 5, Lundebakken, Fjærland, S&amp;F: Et utenlandsk vogntog har stanset, retning Sogndal. Står helt ute på siden… https://t.co/EfAe5O9b8b",1,NA,2017-11-22 08:42:05,NA,"933254244739686400",NA
"500","0855: Rv. 7 Kvamskogen, Hordaland: Vegtrafikksentralen melder om at 4? vogntog skal ha stanset på vegen fra Samnang… https://t.co/R8Hf3rTvRN",1,NA,2017-11-22 08:15:43,NA,"933247607257702401",NA
"501","Ingen nye opplysninger fra stedet. Derfor ikke meldt om trafikale problem så langt. Kun mottatt den ene meldinger.… https://t.co/GrQK1ywVea",0,"politivest",2017-11-22 07:23:43,"933226671607504902","933234522564411392","916215618612973568"
"502","0735: Rv7, svingene opp mot Fossen bratte, Kvamskogen, Hordaland: Semitrailer har stanset, grunnet dårlig føre. Ikk… https://t.co/AXedutH6ek",0,NA,2017-11-22 06:52:31,NA,"933226671607504902",NA
"503","0618: Vestsiden av Kolltveittunnelen, Sotra, Hordaland: Bil kjørt ut av vegen ved rundkjøringen. Mannlig bilfører (… https://t.co/qaBHVBXiUc",0,NA,2017-11-22 06:06:03,NA,"933214975639805953",NA
"504","E16 Nakkagjelstunnelen; tunnelen er stengt med fysiske sperringer. De andre tunnelene som har vært stengt i forbind… https://t.co/FrsAs7xlYM",1,"politivest",2017-11-21 21:14:19,"933060418125402112","933081160187596801","916215618612973568"
"505","Politiet har kontroll på gjerningsmann.",1,"politivest",2017-11-21 20:53:40,"933073658968530945","933075964178980864","916215618612973568"
"506","Hestnesgata, Florø kl 2137 - Meldt om en person som helt umotivert slo til en annen person på stedet. Politiet rykker ut.",1,NA,2017-11-21 20:44:30,NA,"933073658968530945",NA
"507","Strandgata, Florø kl 2125 - meldt om en person som har knust en rute i glassdør på stedet.",1,NA,2017-11-21 20:42:59,NA,"933073277647556608",NA
"508","Damsgårdsveien, Laksevåg kl 2050 - Ambulanse ber om bistand. Amb skulle behandle pasient. Pasienten ble truende mot… https://t.co/87q6iD5FgH",1,NA,2017-11-21 20:27:21,NA,"933069342798958592",NA
"509","Første tilbakemelding fra entreprenør på stedet - tyder på at tunnelen blir stengt i natt.",2,"politivest",2017-11-21 19:51:53,"933052139957563392","933060418125402112","916215618612973568"
"510","E16: patrulje på staden melder om observasjon på stor stein i taket på Nakkagjelstunnelen. Usikkerhet rundt denne.… https://t.co/gS2vvQPkCL",1,"politivest",2017-11-21 19:19:00,"933051312559874048","933052139957563392","916215618612973568"
"511","E16: patrulje på staden.",1,"politivest",2017-11-21 19:15:42,"933048271290892288","933051312559874048","916215618612973568"
"512","E16 Nakkagjelstunnelen: ingen meldinger om personskade eller materielle skader på kjøretøy.",1,"politivest",2017-11-21 19:03:37,"933045737822224386","933048271290892288","916215618612973568"
"513","Hyvingstunnelen / Hernestunnelen stenges.",1,"politivest",2017-11-21 18:53:33,"933045180843872256","933045737822224386","916215618612973568"
"514","Nakkagjelstunnelen/Holemark, E16 : melding om stein som har rast ut fra tunneltak. Politi på veg. Vegvesen varsla. Kø på staden.",1,NA,2017-11-21 18:51:20,NA,"933045180843872256",NA
"515","Knarvik (Bussgarasjen) - Mann 54 år, settes i drukkenskapsarrest. Anmeldes for forulemping av off tjenestemann. Var… https://t.co/ZJfT7jqtBk",1,NA,2017-11-21 18:35:12,NA,"933041120954773505",NA
"516","Bergen, ved Vestkanten kjøpesenter. Trafikkulykke, fotgjenger påkjørt. Lettere skadd, blir tilsett av helsepersonell. Politiet er på stedet.",0,NA,2017-11-21 09:41:01,NA,"932906686578352129",NA
"517","Eikefjord i Flora. Det er meldt om brann i ein lagerbygning. Naudetatane er på veg til staden.",0,NA,2017-11-21 05:19:58,NA,"932840991756836864",NA
"518","Varsling er nå utført. Det var en mann 59 år gammel mann som omkom i ulykken. Politiet har pr nå ikke flere opplysn… https://t.co/iQ36f3aa6K",0,"politivest",2017-11-20 13:39:01,"932540628709380098","932604193399017472","916215618612973568"
"519","S&amp;F, E39, enden av Breimsfjelltunnelen: trafikkuhell mellom 2 biler. Skal ikke være personskade. 1 person i hver bil.",0,NA,2017-11-20 10:31:06,NA,"932556901908434944",NA
"520","Voss, Grauo: Politiet rykket ut til arbeidsulykke med andre nødetater. 1 person er bekreftet omkommet etter fall i… https://t.co/YoLuFccRTc",1,NA,2017-11-20 09:26:26,NA,"932540628709380098",NA
"521","Løvstakkveien, Bergen, kl.  0250. Meldar ringte nødtelefonen og opplyste at ein framand mann prøvde å ta seg inn. U… https://t.co/iBl5F0AIvd",3,NA,2017-11-20 04:51:20,NA,"932471396806090752",NA
"522","Filefjelltunnelen E16. Brannslokningsapparat fjerna frå tunnelen. Medført utrykning. Viste seg å vera tjuveri av ap… https://t.co/du9pKfAAhB",1,NA,2017-11-19 23:48:30,NA,"932395189922091014",NA
"523","Vogntog har trolig kjørt ut pga dårlig føre. Kommet utenfor asfaltkant. Bergingsarbeid kommer til å ta hele/store d… https://t.co/HPmH9uCB7r",0,"politivest",2017-11-19 22:41:44,"932374087149727744","932378385619324929","916215618612973568"
"524","Berging er bestilt. Fører (i 70-årene) er ute og uskadet. Lastebil var lastet med fisk i kasser. Blir lastet om. In… https://t.co/X5KIoKn9Af",0,"politivest",2017-11-19 22:24:39,"932357886315061254","932374087149727744","916215618612973568"
"525","2205: Seljesetkrysset, Hornindal, S&amp;F: En lastebil har kjørt ufor vegen og ligger over på ene siden.  Stanset på en… https://t.co/aDluoz8R98",0,NA,2017-11-19 21:20:17,NA,"932357886315061254",NA
"526","Hytten er gjennomgått. INGEN personer i hytten. Trafikken blir etterhvert åpen i retning MOT Bergen. Trafikk mot Sotra går via Arefjord.",1,"politivest",2017-11-19 21:16:21,"932353020788166656","932356898778701825","916215618612973568"
"527","Vegen er helt stengt. Omkjøring via Arefjord. Brannen er slukket. Brannvesen er på veg inn i hytten med røykdykkere.",0,"politivest",2017-11-19 21:00:57,"932351755035332613","932353020788166656","916215618612973568"
"528","F.t. noe manuell dirigering. Er også omkjøring via Arefjord.",0,"politivest",2017-11-19 20:55:55,"932349732936192000","932351755035332613","916215618612973568"
"529","Ingen opplysninger på hvorvidt det er eller har vært personer i hytten.",0,"politivest",2017-11-19 20:47:53,"932348967823831040","932349732936192000","916215618612973568"
"530","2132: Skjergardsvegen, Sotra: Brann i hytte som ligger langsvegen mellom avkj. Arefjord og Straume (v/Stølsvika). S… https://t.co/XcWYusom0V",0,NA,2017-11-19 20:44:50,NA,"932348967823831040",NA
"531","1817: Daniel Hansens gate, Bergen: UP stanset kjøretøy, hvor mannlig bilfører (28) mist ruspåvirkning under kjøring… https://t.co/FPU5N7c10i",2,NA,2017-11-19 17:32:06,NA,"932300462526746625",NA
"532","Personbil hentet. IKKE førerkortbeslag. Uhellet inntraff grunnet feltskift. Partene fylt ut skademelding. Sak opprettes.",0,"politivest",2017-11-19 17:29:12,"932283897840316416","932299731862196225","916215618612973568"
"533","Trafikken går forbi.",1,"politivest",2017-11-19 16:26:16,"932283634379259906","932283897840316416","916215618612973568"
"534","1719: Trafikkuhell, Nye Nygårdsbro, Bergen: Retning nord v/avkj Sotra/Askøy: Lastebil og personbil kollidert. Kun f… https://t.co/x9ZRA5Nm5B",1,NA,2017-11-19 16:25:14,NA,"932283634379259906",NA
"535","Politiet avslutter på stedet og oppretter sak. Beslag av førerkort, V§3. Bil blir etterhvert fjernet av bilberger.… https://t.co/iJOoUqu1nH",1,"politivest",2017-11-19 14:46:19,"932251528626307072","932258744376885248","916215618612973568"
"536","Noe lekkasje fra bilen som ligger på siden i vannet. Bergingsbil er rekvirert. Langgrunt på stedet hvor den er kjørt ut. Bare delvis i vann.",2,"politivest",2017-11-19 14:17:39,"932251059833180162","932251528626307072","916215618612973568"
"537","Ved ankomst var det ingen personer i/ved bilen. Etter hvert kontakt med fører (mann 52). Hadde med sønn (7) i bilen… https://t.co/YSM3qn8Zqn",1,"politivest",2017-11-19 14:15:47,"932238354107850752","932251059833180162","916215618612973568"
"538","Odda- Sandvinvannet - personbil kjørt utfor vegen og ligger på siden i vannet. Naudetatane på veg mot staden",1,NA,2017-11-19 13:25:18,NA,"932238354107850752",NA
"539","Vossaskavlen - begge de savnede er i god behold, og redningsaksjon avsluttes",1,NA,2017-11-19 07:49:06,NA,"932153747379245056",NA
"540","Os sentrum kl 0335: Meldt om slagsmål. Partene gått fra stedet, like før politiets ankomst.",0,NA,2017-11-19 02:59:39,NA,"932080905803485184",NA
"541","Torget, Bergen Sentrum kl 0310. Jente 19 år, anmeldes for vold mot offentlig tjenestemann. Innsettes i arrest.",0,NA,2017-11-19 02:57:40,NA,"932080407130066944",NA
"542","Sjøgata, Nordfjordeid kl 0303: Meldt om flere personer som sloss. Politiet er på stedet. Mulig knekt nese på ene involverte part.",0,NA,2017-11-19 02:56:17,NA,"932080057618747392",NA
"543","Bergen sentrum kl 0300: Mann 33 år, anmeldes for å ha urinert på kjellerport til Politikammeret. Bortvist fra sentrum.",1,NA,2017-11-19 02:52:57,NA,"932079218082635776",NA
"544","Torget, Bergen sentrum kl 0205: Mann 40 år, anmeldes for ordensforstyrrelse, samt trusler mot polititjenestemann. Innsettes i arrest.",0,NA,2017-11-19 02:49:37,NA,"932078378756210688",NA
"545","Torget, Bergen sentrum, kl 0030. Mann 38 år, anmeldes for ordensforstyrrelse. Innsettes i drukkenskapsarrest.",0,NA,2017-11-19 02:44:35,NA,"932077114706350081",NA
"546","Haukås, Bergen, kl 2340 - mann f. 1972 stanset. Blir anmeldt for kjøring i påvirket tilstand.",0,NA,2017-11-18 23:20:14,NA,"932025685132169216",NA
"547","Pavels vei, Bergen - Mann stanset - blir anmeldt for kjøring i påvirket tilstand.",1,NA,2017-11-18 23:18:33,NA,"932025260798554114",NA
"548","Upsete-Hallingsskeid: politi og Røde Kors leiter etter to turgåere som ikke har kommet til bestemmelsessted. Skal v… https://t.co/koImhyZK5A",1,NA,2017-11-18 21:54:15,NA,"932004049360220160",NA
"549","Skjold: fornærmede hatt innbrudd i garasje, frastjålet ski. Funnet gjenstandene på Finn. Anmeldt, beslutning fra ju… https://t.co/N9eLokeRop",19,NA,2017-11-18 21:53:31,NA,"932003862650736641",NA
"550","Patr funnet kastekniv på en person. Ingen skadet, men utvekslet slag. Kjenninger.",0,"politivest",2017-11-18 21:24:05,"931992891697913856","931996458047430656","916215618612973568"
"551","Strandgaten: meldt om 10 ungdommer som slåss, politi på stedet. Ikke meldt om skader.",0,NA,2017-11-18 21:09:55,NA,"931992891697913856",NA
"552","Alvøen, vis-avis gården med hester: tre veltet over strømledninger på gangvei/fortau, sperrer ikke for biler, BKK varslet.",0,NA,2017-11-18 18:40:43,NA,"931955343164354567",NA
"553","Bryggja: politiet aksjonert mot husvære etter trugsmål mellom to personar. Situasjon avklart, ingen skadd.",0,NA,2017-11-18 16:17:14,NA,"931919233516298241",NA
"554","E39 Holmøyane i Nordfjord; trafikkulykke, bil køyrd ut av vegen. Naudetatane på veg.",0,NA,2017-11-18 16:15:21,NA,"931918762319720448",NA
"555","Eier fått opplyst at en sønn i huset har drevet med matlaging. Alt ok. Ingen brann. Nødetatene avbryter.",0,"politivest",2017-11-18 12:46:33,"931865629279358976","931866215076769792","916215618612973568"
"556","1336: Brannalarm, bolig. Vabøvegen, Lindås, Nordhordland: Vekter melder at de observerer røyk inne fra bolig. Eier… https://t.co/OAEzOuSCej",0,NA,2017-11-18 12:44:13,NA,"931865629279358976",NA
"557","Ambulanse vært på stedet. Personer sjekket ut. Ingen personskade. Dimittert på stedet. Trafikken går, og bilberger… https://t.co/vQm4Xhripo",1,"politivest",2017-11-18 10:20:31,"931826835150856193","931829462982897664","916215618612973568"
"558","1033: Årøysvingene, rv 55 (Sogndal-Hafslo): Bil kjørt ut og havnet i grøften. Airbager utløst. Mannlig fører og to… https://t.co/mHMlN6fXxj",0,NA,2017-11-18 10:10:04,NA,"931826835150856193",NA
"559","Bil er hentet, og patruljen avslutter. Trafikken går som normalt.",0,"politivest",2017-11-18 09:14:34,"931797637069721602","931812865438310400","916215618612973568"
"560","Politipatrulje kjørt igjennom.  Bilen er borte. VTS åpner feltet. Trafikken går etterhvert som normalt.",0,"politivest",2017-11-18 08:24:04,"931797395754635264","931800158324645888","916215618612973568"
"561","Denne melding angår Grasdaltunnelen, Samnanger.",0,"politivest",2017-11-18 08:14:03,"931796520185290753","931797637069721602","916215618612973568"
"562","0907: E39, Fløyfjellstunnelen, Bergen, nordgående løp: Bil med motorstans. Står ca midt i tunnelen. VTS stengt aktu… https://t.co/eQEtN12Fq1",0,NA,2017-11-18 08:13:05,NA,"931797395754635264",NA
"563","Fører sjekket av ambulansepersonell. Uskadet. NAF rekvirert for henting av bilen.",0,"politivest",2017-11-18 08:09:37,"931788972891820032","931796520185290753","916215618612973568"
"564","Rettet til GRASDALTUNNELEN",0,"politivest",2017-11-18 07:45:54,"931788972891820032","931790553729196032","916215618612973568"
"565","Er passasje på stedet. Lite trafikk for øyeblikket. Nødetater på veg.",0,"politivest",2017-11-18 07:39:37,"931788816578437120","931788972891820032","916215618612973568"
"566","0828: Rv 7, Hisdaltunnelen, Samnanger, Hordaland: Bil sklidd inn tunnelåpningen. Glatt vegbane. Kvinnelig sjåfør al… https://t.co/kVsGJZ54KW",0,NA,2017-11-18 07:39:00,NA,"931788816578437120",NA
"567","Etater er på stedet. Glatt veg. Alle ute og i god form. Er i dialog med helse. Bilberging er varslet",0,"politivest",2017-11-18 07:25:34,"931780523172777985","931785435877138432","916215618612973568"
"568","0803: rv 13, Jøsendal, Odda, Hordaland: Polsk vogntog har stanset i vegbanen, grunnet snø og glatt vegbane. Holder… https://t.co/3Wk1kbaDWA",0,NA,2017-11-18 07:12:20,NA,"931782106660909056",NA
"569","To voksne og to barn (6 år og 1,5 år) i bilen. Trafikken går forbi på stedet. Meldt at det er glatt vegbane (snø/sl… https://t.co/bFQwUNmTpZ",0,"politivest",2017-11-18 07:06:03,"931780126584565760","931780523172777985","916215618612973568"
"570","0748: RV 5, Sundafjelltunnelen, Florø: Trafikkulykke. Bil kjørt ut av vegen utenfor tunnelen (på østsiden). Bil kom… https://t.co/eaMO6ta5G1",0,NA,2017-11-18 07:04:28,NA,"931780126584565760",NA
"571","Tyven brutt seg inn et vindu på stedet. Han sov i en stol når patruljen kom til stedet. God beruset, kjøres legevak… https://t.co/qOdLYAQrZF",2,"politivest",2017-11-18 03:16:46,"931711898164310017","931722822719889408","916215618612973568"
"572","UIB Jekteviksbakken kl 0323: Vekter har tatt person som har gjort innbrudd. Politiet bistår vekter.",0,NA,2017-11-18 02:33:21,NA,"931711898164310017",NA
"573","Christian Michelsens gate kl 0053: Mann 25 år, forsøkte å løpe fra patruljen, satte seg opp under pågripelsen. Blir… https://t.co/M4nvPeV7nC",1,NA,2017-11-18 01:43:57,NA,"931699467241361409",NA
"574","Rolig på stedet - partene har forlatt stedet i drosje",0,"politivest",2017-11-18 01:01:29,"931679303212982272","931688779722690562","916215618612973568"
"575","Ringheimsvegen, Voss: Patruljen stanset mopedist, gutt 16 år. Kjøring i påvirket tilstand. Blir anmeldt for forholdet.",1,NA,2017-11-18 00:40:33,NA,"931683511848841217",NA
"576","Florø kl 0010: Mann 25 år , godt beruset. blir anmeldt. Brannvesenet måtte ta døren, melding om røyk i leiligheten,… https://t.co/lg7KJoNKPG",0,NA,2017-11-18 00:33:01,NA,"931681617176924160",NA
"577","Bergen sentrum, kl 0040: Mann 24 år fått pålegg om å forlate sentrum. Har vært utagerende og har vært  vanskelig inne på utested.",0,NA,2017-11-18 00:28:21,NA,"931680441815523328",NA
"578","Førde, Sogn og Fjordane, kl 0055 : Kroppskrenking - utestedet Pikant. Politiet er på staden.",0,NA,2017-11-18 00:25:41,NA,"931679771565674496",NA
"579","Husnes kl 0105 : Meldt om slosskamp på utestedet. Politiet er på vei.",0,NA,2017-11-18 00:23:50,NA,"931679303212982272",NA
"580","Fv 48 Eikeland opna etter trafikkulykke. Mc førar flydd til Haukeland Sjukehus",1,NA,2017-11-17 13:05:01,NA,"931508474390958082",NA
"581","Fv 48 -Eikeland er stengt som følge av trafikkulykken",0,NA,2017-11-17 12:05:17,NA,"931493440705257473",NA
"582","Hordaland. Kvinherad. FV 48 Eikeland, trafikkulykke.  Motorsykkel involvert. Nødetater og luftambulanse på staden.",0,NA,2017-11-17 12:02:08,NA,"931492649810489345",NA
"583","Hordaland. Osvegen Trafikklukykke. Ambulanse på staden. Ser til syklisten. Trafikken går forbi ulykkesstaden.",0,NA,2017-11-17 07:10:11,NA,"931419178338275328",NA
"584","Hordaland. Osvegen. Trafikkulykke. Bil og syklist involvert. Nødetatar på veg. Syklisten framstår som oppegående.",0,NA,2017-11-17 07:04:19,NA,"931417702161375232",NA
"585","Så langt noe usikkert hvor mange biler som er påført materielle skader. Bergingsbil rekvirert. Trafikken går forbi.",0,"politivest",2017-11-17 05:54:18,"931395627434508289","931400081437331456","916215618612973568"
"586","0628:  Rv555, Straume, Sotra, Hordaland: Meldt om trafikkuhell. Lastebil og varebil kollidert. Så langt ikke meldt… https://t.co/HUoREvIXTW",0,NA,2017-11-17 05:36:36,NA,"931395627434508289",NA
"587","Brannårsak er så langt ukjent. KAN ha sammenheng med at det pågikk røyking av fisk fra røykekasse i garasje. Dette blir undersøkt nærmere.",0,"politivest",2017-11-17 01:42:48,"931333337221926913","931336787133452288","916215618612973568"
"588","En betonggarasje utbrent. Også spredd seg noe innover i kjellerrom som ligger vegg-i-vegg med garasjen. Meste av hu… https://t.co/9ee4drljGk",0,"politivest",2017-11-17 01:29:05,"931320742221877248","931333337221926913","916215618612973568"
"589","De to mennene som befant seg i boligen var begge i 30-årene. Ingen personskader.",0,"politivest",2017-11-17 00:39:02,"931311481194291200","931320742221877248","916215618612973568"
"590","Bolig er søkt igjennom uten spesielle funn. Røyker enda fra kjeller/garasje.",0,"politivest",2017-11-17 00:02:14,"931307266418110464","931311481194291200","916215618612973568"
"591","Meldt kontroll på brannen 0044. Røykdykkere søker igjennom boligen.",0,"politivest",2017-11-16 23:45:29,"931304156698210304","931307266418110464","916215618612973568"
"592","Fornærmede skal ha snakket til mistenkte noen minutter i forkant, da han reagerte på mistenktes oppførsel overfor e… https://t.co/NSAHUBSeBD",0,"politivest",2017-11-16 23:44:00,"931299835239682048","931306891652751360","916215618612973568"
"593","Brannen startet i kjeller/garasjedel av huset. Skal ha vært to menn i boligen når brannen startet.  Amb.personell e… https://t.co/HPxsKBLiOZ",0,"politivest",2017-11-16 23:33:08,"931301874006929408","931304156698210304","916215618612973568"
"594","0011: Eikeland, Valen, Kvinnherad: Meldt om brann i kjelleretasje i bolig. Reg 1 beboer på adr. Denne ute av bolige… https://t.co/kAkB320Ch2",0,NA,2017-11-16 23:24:04,NA,"931301874006929408",NA
